#ID	length	GC	coverage	Taxonomic assignment	NCBI taxaid lineage	scores	reason	bin	SRR22405441	SRR22405442	SRR22405445	SRR22405453	SRR22405460	SRR22405461	SRR22405467	SRR22405532	SRR22405538	SRR22405544
k141_72104	3511	56.878	8.94	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	1.10938	0.292752	0.205296	3.65392	6.06185	0.0930973	1.94945	0	0
k141_72107	1055	57.441	10.07	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;	1;131567;2;1783272;1239;186801;186802;216572	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	1.19491	3.35094	0	0	8.09368	12.5882	0	0	3.87608	0
k141_9659	1429	43.247	949.00	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	2.60517	1.21763	2.35633	2.47861	6.30214	2.28709	2.24799	0	0.704225	0
k141_46764	1542	41.894	3.90	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD308;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1235799	1.00;1.00;1.00;0.56;0.56;0.56;0.56;0.56;0.56;0.56	based on 2/2 ORFs	NA	0.559335	0	0	0	0	0.982083	0	0	8.46711	3.76504
k141_9661	1185	57.975	5.05	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;	1;131567;2;200940;3031449;213115;194924	1.00;1.00;1.00;0.70;0.70;0.70;0.70	based on 2/2 ORFs	NA	0	2.65604	0	0.901106	6.41526	11.6407	0.817264	0	0	3.18766
k141_81849	1497	44.556	6.24	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	3.75746	5.64636	0	0	0	0	8.98381	0
k141_46768	1044	42.625	6.20	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	13.4225	0	0	1.16094	0	2.14248	0	0	10.5552	2.73789
k141_9663	1441	34.421	7.25	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;	1;131567;2;1783270;68336;976;200643;171549;1853231;574697	1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.80;0.80;0.80	based on 2/2 ORFs	NA	3.20246	2.99359	0.579312	1.21875	4.33833	1.12458	5.52676	0	0	0.718554
k141_72111	1945	45.913	5.75	Bacteria;Bacillota;Clostridia;NA;NA;NA;Clostridia bacterium;	1;131567;2;1783272;1239;186801;348841;2044939	1.00;1.00;1.00;1.00;1.00;1.00;0.56;0.56	based on 2/2 ORFs	NA	0	0.328633	0	0.668965	0	3.08637	0	0	11.0239	0.39441
k141_9665	1271	59.795	5.05	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0.744645	0	0	4.33658	0	0	0.890194	16.6253
k141_72112	1399	51.108	4.98	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	16.8993	0.762345
k141_33942	1057	37.748	6.73	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	3.57119	8.90205	2.15338	0	3.4556	4.1802	4.10874	0	1.28714	1.33548
k141_46778	1949	35.044	13.04	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	NA	2.45084	3.60014	0.950031	1.66555	1.01637	1.84423	3.32329	12.3196	0	2.74955
k141_72116	1210	41.653	2.43	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.56;0.56	based on 2/2 ORFs	NA	0	0	0	0	0	15.9495	0	0	0	0
k141_33948	1009	64.519	3.89	Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;	1;131567;2;1783272;201174;1760;85004;31953;1678	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	1.30635	0	2.36313	7.4573	0	0	0	0	2.82503	1.46556
k141_46784	1831	46.204	12.64	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/2 ORFs	NA	1.58681	0	0.358809	0.754859	0	2.08959	0	0	21.4471	9.79114
k141_81871	1353	60.606	7.39	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0.679132	0.65712	0	0	1.27562	0	0	0.785562	26.082
k141_46791	2701	36.135	12.63	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.96;0.96;0.96;0.96;0.96	based on 5/5 ORFs	NA	3.09914	0.170412	2.63822	2.08135	0.705608	0.320087	0.62923	2.08042	0.394236	6.13563
k141_9679	2486	38.496	8.01	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0.603489	0	0	6.247	6.42338	0.185693	2.66048	0	0.965706
k141_46793	2124	44.021	8.53	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/3 ORFs	NA	8.25449	0.275576	2.66644	0.841443	0	2.07046	0	0	0.318762	0.9922
k141_72125	1738	46.778	10.94	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;	1;131567;2;1783270;68336;976;200643;171549;815;816	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0.440293	3.29261	1.19471	0	2.55626	0	3.03941	14.6551	0	0.987911
k141_46795	1861	46.910	7.73	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/2 ORFs	NA	11.1364	0	1.042	4.38431	0.743173	0.674255	0	0	0.415225	1.29246
k141_9691	1236	33.252	4.64	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum;Mucispirillum schaedleri;	1;131567;2;200930;68337;191393;2945020;248038;248039	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.65	based on 2/2 ORFs	NA	1.74114	0	0.787414	4.14138	0	0	1.50242	0	0.941324	7.8134
k141_81880	1145	48.646	13.53	Bacteria;	1;131567;2	1.00;0.51;0.51	based on 2/2 ORFs	NA	5.07224	0.948285	2.75265	7.72132	5.8897	12.4682	0	0	16.4534	10.2428
k141_72130	1890	51.746	5.32	Bacteria;Bacillota;Clostridia;NA;NA;NA;Clostridia bacterium;	1;131567;2;1783272;1239;186801;348841;2044939	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	0	0	0	0	0	1.96117	0	0	12.48	0
k141_94803	1152	54.774	5.70	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0.906432	0	0	0	0	0	3.25081	17.9888
k141_46810	1175	53.447	9.75	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	5.40288	0	0	9.32131	1.69138	14.131	0	0	1.08072
k141_72133	1295	43.166	4.86	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;	1;131567;2;1783272;1239;186801;186802;186806;1730	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	0	0	0	0	0	1.39244	0	0	16.2926	0
k141_9697	1957	50.485	11.09		1	1.00	based on 4/4 ORFs	NA	6.59801	0	0.942279	1.65196	1.68012	6.09727	0	0	5.25681	7.01258
k141_94810	1321	43.528	7.49	Bacteria;Bacillota;	1;131567;2;1783272;1239	1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	3.81071	0	1.37868	3.62557	0	5.35268	0	0	10.7131	5.98521
k141_72135	4156	42.541	16.31	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/5 ORFs	NA	3.69599	0.431867	0.975028	2.27103	3.35285	5.81345	0.265771	0.366133	0.0832578	2.07323
k141_94814	1781	55.474	5.38	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0.838578	0	3.03391	3.98919	0	0	0	0	6.34711	0.470391
k141_33960	3217	49.549	23.69	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;0.70;0.70;0.70	based on 3/3 ORFs	NA	1.28511	0	0.232471	1.46721	0.248703	1.57947	0	0	25.2898	2.30677
k141_72142	1602	42.385	5.24	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0.986092	0	24.5672	0	0	0	0.581383
k141_46815	1005	62.189	4.37	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;	1;131567;2;200940;3031449;213115;194924	1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	1.31677	4.92355	1.19099	1.2528	7.6449	4.62397	0	0	0	1.47725
k141_33961	2053	54.067	7.16	Bacteria;	1;131567;2	1.00;1.00;0.65	based on 3/3 ORFs	NA	0	0	0	0	2.44267	0	10.3468	0	0	0
k141_9718	1170	37.778	926.83		1;131567	1.00;1.00	based on 1/1 ORFs	NA	137.961	289.714	0.878756	9.24359	150.418	2722.56	97.249	560.837	1.05052	111.177
k141_94818	1649	41.904	6.22	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	15.3494	0	0
k141_81889	4317	46.074	10.62	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.67;0.67;0.67;0.67;0.67;0.59;0.59;0.59	based on 4/5 ORFs	NA	0	1.20077	0.064547	0	1.7954	1.87951	5.3574	0	0	0.0800614
k141_58628	1044	39.751	3.73	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;	1;131567;2;1783270;68336;976;200643;171549;2005525;375288;328812	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	8.82936	2.32189	2.36147	0	0	0	0	2.73789
k141_9720	1107	69.106	5.61	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;NA;Oscillospiraceae bacterium;	1;131567;2;1783272;1239;186801;186802;216572;473772;2485925	1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.62;0.62;0.62	based on 2/2 ORFs	NA	9.76761	0	0.981623	3.09769	3.15049	7.62222	0	0	3.52048	6.08782
k141_33963	2168	49.723	10.69		1	1.00	based on 4/4 ORFs	NA	0	0	0	0	5.20221	0	12.6965	0	0	0
k141_58630	1090	28.716	3.72	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	1.11941	0	0	0	0	0	0	0	0	16.3259
k141_81893	1212	57.921	8.46	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0.84634	0	0.861405	10.513	14.3072	0	8.61022	0.978973	0
k141_58631	1160	34.397	38.94		1	1.00	based on 2/2 ORFs	NA	3.95353	18.4784	3.57589	0.940365	0.956394	19.0895	40.9378	12.2193	12.8245	0
k141_9723	1804	44.678	6.80	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.81;0.81;0.81;0.81;0.81	based on 4/4 ORFs	NA	6.94731	0	0.73926	0	0.395439	0	0	0	0.441878	11.0034
k141_94824	1275	39.059	4.91		1	1.00	based on 1/1 ORFs	NA	0	0	6.65982	5.44866	0	1.43647	0	0	3.53847	0
k141_58632	2073	43.319	11.23	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;0.54;0.54;0.54	based on 4/4 ORFs	NA	1.54744	0.289302	0.279925	0.883355	0.299471	7.60758	0	0	15.0588	3.47207
k141_72148	4992	49.199	21.97	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.88;0.88;0.88;0.88;0.88	based on 7/7 ORFs	NA	0.0533694	0	0.241358	0.0507766	0	31.7664	0	0	0	0
k141_58634	1220	56.885	4.24	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0.893555	0	0	0	0	26.6714	0	0	0	0
k141_81897	1335	42.472	5.83	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	34.0665	0	0	0	0
k141_72152	1850	48.919	9.29	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	1.55438	2.54276	1.05443	0.739433	4.51222	2.04689	3.01785	0	0	1.30787
k141_94832	2011	48.732	7.40	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	7.23502	0	2.37961	3.44176	0	2.30968	0.283775	0	0.355592	1.84473
k141_81900	1099	41.401	7.05	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	0	5.8002	0	0	19.0502	9.88284
k141_58640	1480	63.919	11.20	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	31.5133	0
k141_33982	1419	54.475	3.59	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;0.85;0.85;0.85;0.85;0.85;0.85;0.85	based on 2/2 ORFs	NA	0	0	0	0	0	1.15972	0	0	1.42837	10.3741
k141_94834	2509	40.295	12.98	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 5/5 ORFs	NA	0.633813	0	0	0.402014	0	2.59665	0.182305	0.602753	19.646	1.65914
k141_81905	1337	48.915	14.34	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/4 ORFs	NA	7.44009	0	3.36471	16.2809	2.87972	1.30633	0	0	5.63133	9.18157
k141_58644	2106	61.206	4.91	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Candidatus Mailhella excrementigallinarum;	1;131567;2;200940;3031449;213115;194924;1981028;2838656	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0.599728	1.40153	0.813663	0	5.22286	4.21202	0	0	0.972703	1.00923
k141_72163	1783	38.418	3.24	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 5/5 ORFs	NA	1.25505	0	0.756776	0.398024	0	3.67269	0	0	4.07114	0.469337
k141_72164	1074	52.793	2.74	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	2.08575	2.19399	4.46277	0	0	2.19301	0	1.29354
k141_9731	1808	48.728	5.23	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0.406859	0	0	0.387093	0	0	0	0	12.3179	0.456447
k141_58651	1213	49.299	5.44	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;uncultured Muribaculum sp.*;	1;131567;2;1783270;68336;976;200643;171549;2005473;1918540;1918612;1918613*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.55;0.55;0.55;0.55	based on 2/2 ORFs	NA	9.03898	0	0.817558	0.859985	0.874644	0	0	0	0	6.08439
k141_81909	2247	42.145	16.41	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/2 ORFs	NA	1.31706	0	0.953002	8.52089	0	5.08749	0	0.250503	1.99374	1.7731
k141_9732	1398	45.207	63.41				no hits to database	NA	9.52697	13.9945	0	1.29488	4.60932	169.664	7.04638	38.829	0	9.16124
k141_81910	1269	62.569	5.27	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	1.49399	0	0	2.90017	0	0	2.67901	16.6777
k141_33993	1034	51.064	5.11	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	0	0	0	1.34504	20.9333
k141_94848	1033	41.433	3.05	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;uncultured Duncaniella sp.*;	1;131567;2;1783270;68336;976;200643;171549;2005473;2518495;2768038;2768039*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	3.3819	5.929	0	0	0	0	1.34764	0
k141_46825	1040	54.615	3.62	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	3.50968	0	0	1.06104	0	3.98869	12.4155
k141_21688	1437	37.091	5.90	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0.644062	0	0	0	0	1.13085	0	0	18.803	0.72256
k141_46833	1051	46.051	10.80	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;Duncaniella freteri;	1;131567;2;1783270;68336;976;200643;171549;2005473;2518495;2530391	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	3.26705	4.58213	0	0	0	0	6.50939	1.35077
k141_21691	1355	41.919	9.47	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	NA	5.79499	0	0.655181	1.37836	0	5.08743	0	0	18.0146	4.87596
k141_94858	1519	44.832	6.33	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/3 ORFs	NA	0	0	0	0	0	0	0	0	20.5672	0
k141_34001	1588	49.685	7.40	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0.5274	0	0	0.501778	0	0.92601	0	0	21.67	1.18336
k141_46840	1032	52.229	6.15	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	6.77691	11.881	0	0	0	0	6.75129	0
k141_21698	1820	38.626	5.81	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;0.94;0.94;0.83;0.83;0.83;0.83;0.83;0.76;0.76;0.76	based on 8/8 ORFs	NA	0	0	2.17896	11.4602	0	0	0	0	1.30243	0
k141_46841	1338	50.374	5.81	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	2.97159	0.694445	1.34387	0	0	23.4789	0	0.706492	4.81964	0
k141_21701	1156	47.578	4.04	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium plexicaudatum;	1;131567;2;1783272;1239;186801;186802;186806;1730;97253;1235802*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	1.74744	0	0	17.2179	0
k141_21702	1649	42.571	4.36	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;	1;131567;2;1783270;68336;976;200643;171549;2005525;375288;328812	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	7.07813	3.25739	0	0	0.422044	0.465134	0	0
k141_46846	1141	39.351	6.29	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	0	0	0	1.1046	24.0677
k141_94876	1098	60.109	12.79	Bacteria;Bacillota;	1;131567;2;1783272;1239	1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	6.61893	1.03121	1.99556	9.44605	5.33726	15.4954	0	1.0491	9.54248	16.0889
k141_58658	2025	55.654	10.63	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	1.76012	19.1317	0	0	0.279865	0	0	0.363862
k141_94877	1438	29.277	6.79	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas virosa;	1;131567;2;1783270;68336;976;200643;171549;1853231;574697;544645	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	4.50216	1.80366	0.581731	2.44768	2.4894	6.77564	2.77492	0	0	2.16466
k141_21710	1582	29.456	7.52	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas virosa;	1;131567;2;1783270;68336;976;200643;171549;1853231;574697;544645	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	4.47074	0.961296	2.52796	2.57105	4.66524	5.04404	0	0.574596	2.98088
k141_58661	1764	52.041	3.42	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	0	0	3.47925	2.84651	0	0	0	0.406464	2.31073	0.479502
k141_9746	1038	48.940	7.81	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	7.40624	0	3.3494	4.69762	3.58327	2.16732	0	1.17388	6.67346	8.3089
k141_58662	1169	56.972	4.32	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;	1;131567;2;200940;3031449;213115;194924;1981028	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	0.973222	2.72924	0.88026	1.85188	4.70862	5.12636	0	0	0	1.09184
k141_46861	1730	51.734	6.70	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	NA	8.44311	0	2.00964	2.9595	0	3.12093	0	0	0	0.498534
k141_34009	1165	57.253	5.94	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/3 ORFs	NA	0	0	0	0	0	0	0	0	3.17867	20.8876
k141_21719	2294	52.092	6.86	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0.244549	1.33122	0	0	1.63961	13.893
k141_94891	1206	58.209	6.08	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0.914422	0	0.827076	0	0	0	0	0	3.95495	18.4657
k141_94892	1099	47.225	4.40	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	2.9879	5.23826	0	7.7336	0	0	8.33448	0
k141_58668	1379	58.811	13.90	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;1.00;1.00;1.00;0.91;0.91;0.91;0.91;0.91	based on 2/2 ORFs	NA	0	0	6.32574	31.9393	0	0	0	0	0	0
k141_81943	1512	47.222	6.36	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	1.1635	0	0.526183	0.553489	0	3.06432	0	0	16.3548	0
k141_94899	1459	52.707	6.45	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Sporofaciens;Sporofaciens musculi;	1;131567;2;1783272;1239;186801;3085636;186803;2811390;2681861	1.00;1.00;1.00;1.00;1.00;0.72;0.72;0.72;0.72;0.72	based on 2/2 ORFs	NA	5.62306	0	0	0	4.23195	3.291	0	0	5.4045	4.90653
